chr	start	end	context	WT_1	WT_2	A4_1	A4_2	A17_1	A17_2
SL4.0ch01	86200000	86300000	CG	49.8418929233453	45.9104317511397	61.6986525112291	42.6777191660387	44.1675231243577	41.677135678392
SL4.0ch01	86200000	86300000	CHG	36.1004062076867	28.1750414135837	60.2060528010303	28.3557884231537	29.2777679675084	25.9613428280773
SL4.0ch01	86200000	86300000	CHH	16.9118907491001	11.832294542629	24.8674231624565	12.6715862543385	11.660853464238	10.6677172559286
SL4.0ch01	86300000	86400000	CG	58.7961400904245	53.9908675799087	58.3478260869565	53.1893933174616	54.6167841710257	54.4620056594658
SL4.0ch01	86300000	86400000	CHG	5.65477384917927	5.01735916676	7.28525359132219	4.80436851861129	6.13849078677976	4.76685229822957
SL4.0ch01	86300000	86400000	CHH	4.43682186348117	3.59533315847249	5.33520086585599	3.7117270634302	3.86040472495804	3.24476028245323
SL4.0ch01	86400000	86500000	CG	64.8102686399663	61.0789168686124	74.6554934823091	57.3391922213912	60.8484312859037	58.878571942705
SL4.0ch01	86400000	86500000	CHG	25.1226993865031	21.0084663220199	40.7601572739187	19.3576273440617	23.6207055355992	19.6393084260731
SL4.0ch01	86400000	86500000	CHH	11.3301858111129	8.24940487090277	18.8275882404977	8.55261064621846	8.86014316340249	7.75638080120306
SL4.0ch01	86500000	86600000	CG	57.449134816505	53.4117485211171	56.027031274556	54.6607286447702	54.7197706195959	54.9917993756944
SL4.0ch01	86500000	86600000	CHG	9.73680206907044	8.73790776152981	12.6531432014461	8.32773408165685	9.91843007447689	8.09369581574901
SL4.0ch01	86500000	86600000	CHH	5.71331626515315	5.2265966463364	6.66378977492107	5.22545364529027	5.31711778202063	4.51494471050282
SL4.0ch01	86600000	86700000	CG	53.9848789623361	49.8742899711333	49.8314434569415	50.3262110585549	48.9329364828067	49.8998411273054
SL4.0ch01	86600000	86700000	CHG	5.1066363940894	5.45225338796092	4.96745460774238	4.87386078457271	5.72907496742843	4.83906525573192
SL4.0ch01	86600000	86700000	CHH	4.40606571187869	3.94239942757195	4.22192252940736	4.16812161989524	4.24004575305185	3.36104109433855
SL4.0ch01	86700000	86800000	CG	55.6912489035828	52.9916123019571	56.6969353007946	51.0796849860276	51.8049132080005	51.8473488686255
SL4.0ch01	86700000	86800000	CHG	22.4447745459773	19.6532186497372	30.7476448186009	20.659244433325	21.0528651959696	18.3663558663559
SL4.0ch01	86700000	86800000	CHH	9.90419505573394	7.50810862886565	14.1184706934775	8.52815112975919	7.88031648412397	7.1223540731238
SL4.0ch01	86800000	86900000	CG	74.0014977533699	70.5844865258558	77.8471528471528	67.3844410264713	67.2505849181115	68.7144101292959
SL4.0ch01	86800000	86900000	CHG	13.2722938973175	12.372240103902	16.3026274137385	12.5291983499826	12.2074194023259	11.5318204242723
SL4.0ch01	86800000	86900000	CHH	4.65178305276205	4.14511501640153	4.80260622832522	4.02180873102565	3.80167000207025	3.58833024922241
SL4.0ch01	86900000	87000000	CG	56.4177404427992	50.4045692527368	57.5402144772118	51.5376001378241	50.2000119410114	49.7109826589595
SL4.0ch01	86900000	87000000	CHG	8.50860420650096	7.158026233604	12.6728689967312	7.51948125817644	7.42828923000947	6.91327802710912
SL4.0ch01	86900000	87000000	CHH	6.20749951428016	4.07579265323967	8.46738471581107	4.54854285377807	4.14191259474278	4.04523224678572
SL4.0ch01	87000000	87100000	CG	47.1883092859785	42.3273104521484	37.8727445394112	41.8675155373655	42.8335288471793	41.1654741184813
SL4.0ch01	87000000	87100000	CHG	9.94991200758088	11.0828995810588	9.04474769914313	10.9676725297187	12.4339150137139	10.6214534138752
SL4.0ch01	87000000	87100000	CHH	7.66365825350356	5.47572310128298	7.42564308681672	6.04944174142925	6.1739962260195	5.40588515318019
SL4.0ch01	87100000	87200000	CG	57.9142997405148	53.7687049695178	60.5056890012642	52.7878839157289	53.56535007923	52.3830441467165
SL4.0ch01	87100000	87200000	CHG	10.3536920485773	9.05200988368589	13.6511747556165	9.30790190735695	10.4365674587511	8.14952403064778
SL4.0ch01	87100000	87200000	CHH	5.60397112845086	4.31560287239476	6.95774537778994	4.75105205919902	4.67905863370959	3.78953961791419
SL4.0ch01	87200000	87300000	CG	46.7530695770805	43.1594153636982	39.1595388620305	40.5247352615774	42.4989323409188	39.852990310725
SL4.0ch01	87200000	87300000	CHG	9.20652067170775	9.64183913743958	9.48842526436125	8.18186997891858	9.19535131298793	7.81908595784987
SL4.0ch01	87200000	87300000	CHH	8.07070354802592	6.73076923076923	8.25899450581911	6.38759364011619	6.03564957711781	5.49448791180659
SL4.0ch01	87300000	87400000	CG	48.9155042722559	45.0299170044393	45.982851698952	47.231187361984	46.4827096162956	45.4603808572855
SL4.0ch01	87300000	87400000	CHG	14.4136363636364	10.8176901049952	17.8894472361809	11.4274439057391	12.4309174167061	11.5609348914858
SL4.0ch01	87300000	87400000	CHH	8.53991182172205	6.56418025091747	10.2541593512248	7.02443661903515	6.92651456164572	6.2308201216353
SL4.0ch01	87400000	87500000	CG	51.4422727602994	47.9812875012712	47.9887085391673	47.0168143192913	48.0682258689753	48.0153072709537
SL4.0ch01	87400000	87500000	CHG	5.48988459561744	4.82954545454545	7.1127749181095	5.11753326689724	5.63626052436418	4.59078167363632
SL4.0ch01	87400000	87500000	CHH	4.8295664376985	3.78238936023848	6.12162093624791	4.16917425861747	4.28423533558008	3.22575248038281
SL4.0ch01	87500000	87600000	CG	45.6815317207851	41.7958766399727	41.9285153181461	42.2445460679211	43.7074922465858	41.8167631185383
SL4.0ch01	87500000	87600000	CHG	10.4985578903997	9.94451025625039	9.85814586616994	9.57900837768059	10.9913969684556	9.47373319063794
SL4.0ch01	87500000	87600000	CHH	8.19231526418954	6.55698172770221	8.60870119928553	6.76401346382085	6.51356526843996	6.12628552471525
SL4.0ch01	87600000	87700000	CG	53.7671689558608	53.8929857657349	50.5432814197754	50.9989311847406	52.3922413793103	51.422365470852
SL4.0ch01	87600000	87700000	CHG	19.5421765734266	19.9185830595629	22.3243151267654	17.8345264317181	20.7531022678648	17.7652919369787
SL4.0ch01	87600000	87700000	CHH	9.46413787912998	7.69737805771203	11.5909471919531	7.92918522897621	7.23110342925934	6.88173959540148
SL4.0ch01	87700000	87800000	CG	53.013614284737	51.7004885381436	49.8076923076923	51.6922286008054	51.0985850684459	50.2444134078212
SL4.0ch01	87700000	87800000	CHG	6.24724504107393	6.20442050936834	7.50577367205543	6.14697802197802	6.98825204699181	5.53656024716787
SL4.0ch01	87700000	87800000	CHH	5.45870499238747	4.0319261081271	6.84564881027056	4.25	4.41955829926723	3.80641821146253
SL4.0ch01	87800000	87900000	CG	63.7815558990211	60.2385486619224	57.3292867981791	58.3363021018881	56.637347767253	58.4604051565378
SL4.0ch01	87800000	87900000	CHG	6.19174434087883	4.9794327776575	8.44086021505376	5.34101015774938	5.78677619861146	4.21631878557875
SL4.0ch01	87800000	87900000	CHH	5.72533093834199	4.24868027990343	8.46489883507051	4.55673663195381	4.66547056381967	3.36961471231951
SL4.0ch01	87900000	88000000	CG	49.5682078716087	47.4755158315109	42.8255372945638	46.9632768361582	48.0554234062797	47.301289904158
SL4.0ch01	87900000	88000000	CHG	21.8203497615262	19.9180825242718	25.1159384915792	19.669827889006	22.0915162994716	16.6657361398024
SL4.0ch01	87900000	88000000	CHH	12.874589287835	10.184200402797	17.4231843575419	10.8672242948976	10.500381000762	8.98215680595417
SL4.0ch01	88000000	88100000	CG	55.8200840266908	47.9391617322652	53.4515688949523	49.8542274052478	50.0287894054988	48.6486486486486
SL4.0ch01	88000000	88100000	CHG	20.9018449361797	15.4848046309696	28.2064650677789	18.2106505384275	18.4100204498978	16.4284849218845
SL4.0ch01	88000000	88100000	CHH	8.89927846423186	5.8910673055107	13.1004979311312	7.45213041228221	6.80622881901248	6.3830444906959
SL4.0ch01	88100000	88200000	CG	45.3418300200873	42.6501231293806	39.5334174022699	40.3043372121409	41.396013165248696	41.1642699115044
SL4.0ch01	88100000	88200000	CHG	9.95523550019463	7.80707132638463	11.8272274988693	8.13808648199775	8.78647815841943	7.21783513097072
SL4.0ch01	88100000	88200000	CHH	6.73176324643347	5.68992657788604	6.05093954044759	6.01050995787838	5.93236464937852	5.11460681833709
SL4.0ch01	88200000	88300000	CG	63.1372549019608	58.4429588095752	65.9607668301382	54.9021470644119	54.705501618123	55.0242177289152
SL4.0ch01	88200000	88300000	CHG	14.11067545892	11.4308083773733	25.3104399816036	11.0300081103001	10.9508304826279	9.44922386384889
SL4.0ch01	88200000	88300000	CHH	7.45512814523438	5.34659843252335	13.0866456575514	6.09684354643762	5.53962195975701	4.79270416692194
SL4.0ch01	88300000	88400000	CG	61.2974242313055	60.0454643862308	69.5714874330449	56.9712525667351	57.9142711593043	54.9544908122961
SL4.0ch01	88300000	88400000	CHG	19.5200976709241	18.2345540956108	29.2122538293217	16.7490458612276	18.7135053682426	14.2076787014879
SL4.0ch01	88300000	88400000	CHH	10.5562017456291	8.77152586739702	14.1866897723864	9.02714174019882	8.80929884008862	7.30916066424689
SL4.0ch01	88400000	88500000	CG	67.0026152962939	68.3351361982496	72.5600408788963	63.9094615960722	64.3823657791358	64.484056530076
SL4.0ch01	88400000	88500000	CHG	14.2739333094299	13.269588313413	17.6771365960555	11.6820318148952	12.9440201779584	12.7407987470634
SL4.0ch01	88400000	88500000	CHH	5.74414819464415	4.79898299698077	7.47952110901071	4.59173921353977	4.62066972742158	4.29261590284549
SL4.0ch01	88500000	88600000	CG	45.8275937069528	39.6340364160808	57.9820317899102	37.184838871264	39.161875407504	40.8077154912598
SL4.0ch01	88500000	88600000	CHG	24.7829609908554	18.8882632129354	46.3877551020408	17.2128727487452	19.460997476781	18.1828512983692
SL4.0ch01	88500000	88600000	CHH	14.6991963947437	10.5581358556237	24.0551412050616	10.560931357726	10.4670460831938	9.72719470860026
SL4.0ch01	88600000	88700000	CG	62.1893699401619	57.3200038450447	64.7756766777901	56.7266344888109	58.2538981124929	57.0967047167779
SL4.0ch01	88600000	88700000	CHG	8.03428618299635	7.29093464511595	6.19606107545917	7.28555861138498	7.86052244443561	7.17207875223728
SL4.0ch01	88600000	88700000	CHH	4.77673853724705	4.07532523539136	4.74470678524672	4.25276420436176	4.01871277538487	3.83066809217261
SL4.0ch01	88700000	88800000	CG	42.5649913344887	42.0562523755226	36.2068965517241	38.8327457892675	39.8998136067102	40.3050416607824
SL4.0ch01	88700000	88800000	CHG	10.8425925925926	8.50849590937697	14.0462550392531	8.96150113231964	10.5562238168319	8.50862998921251
SL4.0ch01	88700000	88800000	CHH	8.79990970889801	6.19910026654867	12.1530446664959	6.38390390172756	6.79179863310552	5.6865202279337
SL4.0ch01	88800000	88900000	CG	49.3031255560168	46.6233203294322	48.0214621059691	44.1058297323933	44.8379218472469	44.3854324734446
SL4.0ch01	88800000	88900000	CHG	5.66204186382228	5.40572301545332	6.40776699029126	5.13490428578606	6.02349508599509	4.70681922964081
SL4.0ch01	88800000	88900000	CHH	6.24867529653732	4.99352980464184	8.91068873901492	4.94989508718617	5.10961679556821	4.26298015389597
SL4.0ch01	88900000	89000000	CG	42.7848812701981	36.0967654253873	37.2247972190035	33.7079534737504	35.9521094640821	35.1760139204926
SL4.0ch01	88900000	89000000	CHG	14.99236282458	10.3329674350531	13.0445423396965	11.63112164297	13.0776794493609	11.4229765013055
SL4.0ch01	88900000	89000000	CHH	11.4567650245975	7.65988739010657	11.6774050211064	8.26397384729548	8.85281032023672	7.36346917999409
SL4.0ch01	89000000	89100000	CG	57.7398558968525	52.195429188411	68.8971962616822	51.3046544428773	51.818341019205	52.1868365180467
SL4.0ch01	89000000	89100000	CHG	14.0997574108041	13.526146654981	18.1091877496671	12.970969734404	13.7450199203187	13.0782667493097
SL4.0ch01	89000000	89100000	CHH	9.25511089584469	6.7992030859226	13.0723745296389	7.47694065790548	7.13466534018681	6.4599897139292
SL4.0ch01	89100000	89200000	CG	57.3515680782117	54.5588235294118	52.7724995681465	53.1924737816163	53.4295434591747	54.0838442008793
SL4.0ch01	89100000	89200000	CHG	3.74769230769231	3.49349068090288	5.64249504077584	3.96714002642008	4.41771922402852	3.56003027012799
SL4.0ch01	89100000	89200000	CHH	2.8746680070915702	2.51336494323441	3.03021962899763	2.78966284442923	2.96025247567809	2.20331256647926
SL4.0ch01	89200000	89300000	CG	49.1329869779367	47.0440578204795	45.7117852975496	44.4023535101153	45.5353535353535	44.8419835560123
SL4.0ch01	89200000	89300000	CHG	11.9245779846711	10.016155088853	14.3756786102063	10.2085984617938	10.6500917057265	9.58928334585968
SL4.0ch01	89200000	89300000	CHH	7.70160293673389	5.91627051065787	8.51212686567164	6.05003747045599	5.55937706361435	4.95949294330566
SL4.0ch01	89300000	89400000	CG	37.8441928098509	39.8006644518272	30.8865047995483	37.1249338674325	38.8363561204981	37.3098223948055
SL4.0ch01	89300000	89400000	CHG	9.61319399732554	9.6277193678503	9.83207593088343	8.6739722850350809	10.3344111640572	8.45370003957261
SL4.0ch01	89300000	89400000	CHH	8.20691552783638	6.82120998754265	8.29228243021347	6.88230043851139	7.06943809958885	6.17033579431655
SL4.0ch01	89400000	89500000	CG	45.7431555950024	38.7274016306274	40.7842014882656	38.0513069515255	40.0816509143784	40.2456402252833
SL4.0ch01	89400000	89500000	CHG	10.8267354078439	10.0832674892117	8.64625457346428	9.34261746806294	10.8713125954505	8.90598211389648
SL4.0ch01	89400000	89500000	CHH	8.0684187016081	6.32108738189162	6.75888230940044	6.85148322571248	6.52249762264745	5.9630197739171
SL4.0ch01	89500000	89600000	CG	49.1135337517894	44.8642851249897	58.8592735809971	40.98464572475	42.1910595858857	40.8459251168153
SL4.0ch01	89500000	89600000	CHG	19.4419008144971	14.8722759416943	32.4526863965452	15.255605938257	17.3388599105812	14.3431285557701
SL4.0ch01	89500000	89600000	CHH	11.3037629712449	8.18443804034582	17.0395260412061	9.10538837512568	9.27407449067109	7.76863099421076
SL4.0ch01	89600000	89700000	CG	62.0707596253902	60.027045300879	66.8882978723404	58.0179754020814	57.6098554660976	58.1709145427286
SL4.0ch01	89600000	89700000	CHG	3.65044760888724	4.46251023511522	3.16395014381592	4.22197263630794	5.15313145216793	3.58479333219935
SL4.0ch01	89600000	89700000	CHH	4.15094986626432	3.68508537752481	5.38665321054623	3.86598397944802	3.77302735895292	3.17981165391407
SL4.0ch01	89700000	89800000	CG	57.2958839406208	51.426209177346	57.5252133436773	51.7006175684395	50.7332752963236	52.0160978252457
SL4.0ch01	89700000	89800000	CHG	8.38584355900886	7.07238797099727	13.7254901960784	7.63131813676908	7.90766404409122	6.17112624138081
SL4.0ch01	89700000	89800000	CHH	5.56438348526665	4.46883975754602	9.0281124497992	4.98397480303324	4.86153101947031	3.92561347332122
SL4.0ch01	89800000	89900000	CG	47.9248609792486	46.1545950155763	42.5599608418992	43.1600373165974	45.0578806767587	43.2593011741406
SL4.0ch01	89800000	89900000	CHG	5.8457476899868	5.54955149681185	6.11694152923538	4.86585023838459	5.86177619290202	5.06693648816936
SL4.0ch01	89800000	89900000	CHH	4.69500603440796	4.35104591474425	4.97426508687692	4.23350961920486	4.52138087266074	3.9817078559015
SL4.0ch01	89900000	90000000	CG	37.3054772699424	34.6855983772819	35.2849510240427	34.0035850674149	34.7302478803262	34.2473282442748
SL4.0ch01	89900000	90000000	CHG	7.61057360055287	7.17325988983475	6.65214477211796	6.64438654129376	7.71771037181996	6.85283687943262
SL4.0ch01	89900000	90000000	CHH	7.09079096095481	5.78854291669298	7.94621522012069	6.01573989427243	6.31126828309927	5.84656686893109
SL4.0ch01	90000000	90100000	CG	50.6574194480566	48.2144594726087	51.608784473953	47.8222222222222	48.680915497059	45.892371547159
SL4.0ch01	90000000	90100000	CHG	19.6013786902443	15.7138911902789	33.1243281977786	15.2391685449537	17.9832815440501	14.4040726691954
SL4.0ch01	90000000	90100000	CHH	12.2399599510513	8.06234679046359	18.3572237628403	8.48062333401681	8.54717174127996	7.41357591538936
SL4.0ch01	90100000	90200000	CG	46.6861135608168	45.4101474179253	51.1849710982659	44.9821948850761	46.6662596165588	45.1265696631453
SL4.0ch01	90100000	90200000	CHG	6.33077971518541	6.50940964166022	6.3014248444712	6.48567119155354	7.39395511739525	5.94644506001847
SL4.0ch01	90100000	90200000	CHH	5.80468826509263	5.22050158165692	7.20600858369099	5.59915225111697	5.28279891671346	4.5475216007276
SL4.0ch01	90200000	90300000	CG	49.5911862527716	49.1936262675036	48.9319842608207	47.0999831394369	48.5195917853093	46.2285552247271
SL4.0ch01	90200000	90300000	CHG	4.20138203356367	3.86824324324324	3.44370860927152	3.7988228999465	4.34814732720086	3.60609707180104
SL4.0ch01	90200000	90300000	CHH	5.43166368948989	4.27321634561398	5.30383893407928	4.80511631682918	5.12308406874129	3.6042242325599
SL4.0ch01	90300000	90400000	CG	55.4051004287971	52.6169744522055	53.6511156186613	52.5135557393622	52.0421521141511	53.5013184881336
SL4.0ch01	90300000	90400000	CHG	2.9037610619469	3.50346020761246	3.62138340678291	3.5987404408457	3.70536716820121	3.51653561974001
SL4.0ch01	90300000	90400000	CHH	2.27387853886419	2.59708524343398	2.89788215558817	2.70613679372803	2.56657468665847	2.11148402159638
SL4.0ch01	90400000	90500000	CG	47.1454880294659	42.7042885494866	49.9514845720939	41.8656987295826	43.9099340708459	42.3654244306418
SL4.0ch01	90400000	90500000	CHG	5.71911019748917	5.66223535204333	9.98075336816057	5.75457858123137	6.30765395163301	5.07287449392713
SL4.0ch01	90400000	90500000	CHH	3.74927971370515	3.1102109773349502	4.48967100229533	3.57257747435393	3.38573556180705	3.08694311700324
SL4.0ch01	90500000	90600000	CG	54.0635598542897	56.6607460035524	54.6636937941286	50.8059701492537	53.2256059664388	52.93293152989
SL4.0ch01	90500000	90600000	CHG	8.61354394745073	8.43145967562764	12.3496590204588	7.74388371378851	8.90643049672699	7.58198439989935
SL4.0ch01	90500000	90600000	CHH	4.30855201536727	3.76364395490785	5.62197631096035	4.03226573572917	3.8955653994734	3.27380717937407
SL4.0ch01	90600000	90700000	CG	67.669359850839	64.7834274952919	77.5963518681965	63.4146341463415	62.8989521859569	62.1699844698574
SL4.0ch01	90600000	90700000	CHG	19.9308930741191	17.1182412358883	40.1399264793075	17.5364386912649	19.454040252328	17.0628834355828
SL4.0ch01	90600000	90700000	CHH	10.1631917415301	8.44475140969208	17.9984280848834	8.719723183391	9.00588324030774	7.35701375367502
SL4.0ch01	90700000	90800000	CG	77.4524691732977	78.8420080073914	76.6936790923825	76.9459191937371	78.9832932457908	76.9315108544697
SL4.0ch01	90700000	90800000	CHG	34.7700718993409	34.154843444227	40.0524418223533	32.2364478343776	34.3574965500446	30.393101033094
SL4.0ch01	90700000	90800000	CHH	9.33720535336803	8.17223382045929	12.4234030051205	8.64102684217923	8.11019550164877	7.58362516604275
SL4.0ch01	90800000	90900000	CG	92.0337394564199	90.9745293466224	91.7048054919909	88.6376811594203	86.1204013377926	85.5550394797956
SL4.0ch01	90800000	90900000	CHG	79.797335600907	78.9677544301346	82.6108134437409	76.3445334442942	73.9079184579115	73.5970069481561
SL4.0ch01	90800000	90900000	CHH	14.485834207765	13.4710633912841	17.052649116961	13.8121546961326	12.7077673926056	12.3173571483405
SL4.0ch02	0	100000	CG	90.7428386470303	92.0040358178837	89.1991976546829	89.5808383233533	86.0370123374458	86.5995432842018
SL4.0ch02	0	100000	CHG	77.8372591006424	78.1189734460763	76.2983209683717	76.4517163939686	73.2991659129736	72.7647352647353
SL4.0ch02	0	100000	CHH	13.6047249575204	12.4256974577309	14.943500096581	12.6424182987684	11.1587863767928	11.3001384735329
SL4.0ch02	100000	200000	CG	91.3459697491863	90.8137317228226	92.1544337772272	90.0206696982224	86.6407892608766	86.3024339720352
SL4.0ch02	100000	200000	CHG	78.5526525410228	78.8369572148186	79.892231701841	76.4149678111588	74.0279384286858	73.4491709487736
SL4.0ch02	100000	200000	CHH	13.1360562689997	11.8092466668646	14.4756301184702	12.2939328510177	10.8398083796325	10.9964320044315
SL4.0ch02	200000	300000	CG	90.6123908269064	89.82995951417	90.9821344172417	87.8140600703822	85.117201403366	85.2012306146795
SL4.0ch02	200000	300000	CHG	72.7046889555947	71.6356970252479	70.0681616121703	70.0981625975333	64.4238856181665	65.6446391163588
SL4.0ch02	200000	300000	CHH	10.8025920180123	10.0414842350326	11.365141967986	9.96073488777934	8.48651466444911	8.93185231491717
SL4.0ch02	300000	400000	CG	86.5119233212079	87.3669012813572	87.3241944098273	82.7661312278791	81.3058071053131	81.2683415646697
SL4.0ch02	300000	400000	CHG	73.5526712948989	73.1406145304872	77.1082089552239	69.8526633925198	68.0209609364366	67.3585612588985
SL4.0ch02	300000	400000	CHH	12.1858499054847	11.7264314632736	13.2660468819521	11.9434848426037	10.6010243545521	10.3166520431186
SL4.0ch02	400000	500000	CG	86.8374267465596	85.6085686465433	86.4331026528258	83.5482888189296	79.8854735733562	80.2751946775535
SL4.0ch02	400000	500000	CHG	71.5142209548878	69.3509234828496	71.9251779506704	67.0211587459843	64.0487769470857	63.654805172851
SL4.0ch02	400000	500000	CHH	12.9748885133375	11.5662299589392	14.3714086038205	12.3327927662293	10.5570999106929	10.7629041406693
SL4.0ch02	500000	600000	CG	90.730005065571	90.9220999910563	90.2328222600795	88.0149812734082	84.668542074364	84.3769416637901
SL4.0ch02	500000	600000	CHG	72.1087550409783	71.8299785429652	72.8157860573802	70.712566705033	64.7914379802415	65.4632097568855
SL4.0ch02	500000	600000	CHH	12.4257174205996	11.0376354906414	14.2724807572466	11.6710635864822	9.94555809559047	9.9580842014424
SL4.0ch02	600000	700000	CG	88.7475016655563	87.6567844925884	88.2022471910112	84.3326885880077	79.4504670348401	80.7620330863089
SL4.0ch02	600000	700000	CHG	74.9530604581299	73.42297626568	76.7294671769208	71.4637752587482	67.2060268588274	67.2449739389427
SL4.0ch02	600000	700000	CHH	13.2465726801118	11.9088521073633	13.9901477832512	12.3192313348694	10.7071081023905	11.0579643059199
SL4.0ch02	700000	800000	CG	90.6870002961208	89.4926645356938	90.8925167813044	87.423566352669	83.9215048517374	83.5209961584316
SL4.0ch02	700000	800000	CHG	73.9730004354768	73.6742870610417	75.7191871206123	72.9801006952769	67.1419746731185	67.6077930373683
SL4.0ch02	700000	800000	CHH	12.2203311833926	11.16474077104	14.8876224627009	11.7544027260278	9.9245177523064	10.0446656023912
SL4.0ch02	800000	900000	CG	90.8549404344779	90.4773521997235	90.9826589595376	88.813674056524	85.734495246718	86.3293934277179
SL4.0ch02	800000	900000	CHG	74.5993746335744	74.5080279950597	75.8811812592015	73.3839352740012	68.7329889462867	69.9119695178032
SL4.0ch02	800000	900000	CHH	11.8066722995993	10.9021067638207	13.7818334321538	11.1562573747448	9.82968601980522	9.93728895320791
SL4.0ch02	900000	1000000	CG	88.8444270934999	88.0270732845807	90.3969454650241	86.6801998750781	83.8831195275911	82.8400149868865
SL4.0ch02	900000	1000000	CHG	73.5442127965492	71.7511055939173	75.6613382373745	70.6156354320317	67.8532846339832	66.7087488953415
SL4.0ch02	900000	1000000	CHH	12.609917174444501	11.0666068848702	14.9162298826294	11.5451141589679	10.2038923702654	9.86741336396707
SL4.0ch02	1000000	1100000	CG	89.5725032108128	89.7765928105176	88.8786885245902	85.2986495060274	81.3593455003147	82.5263766440237
SL4.0ch02	1000000	1100000	CHG	71.1747009025397	70.4370179948586	72.537187763121	66.8645439827307	60.926854832672	61.5653891033121
SL4.0ch02	1000000	1100000	CHH	12.5158738099453	11.2731011815686	13.4249732488271	11.6417764763299	10.0297186546745	10.3317936816323
SL4.0ch02	1100000	1200000	CG	89.1457419954829	88.8317218131819	89.3767705382436	85.3334616495044	82.4932319195565	82.7865884568035
SL4.0ch02	1100000	1200000	CHG	71.6772927905836	70.6412064663123	72.1598563089358	68.3299510564641	65.3578214059531	64.6009727976941
SL4.0ch02	1100000	1200000	CHH	13.1844880944862	11.9307298048216	14.5126326805203	12.6275054765834	10.9118133325015	11.0253173955008
SL4.0ch02	1200000	1300000	CG	90.9446345039447	90.6563706563707	90.5385375494071	89.436170212766	85.8350793175696	86.2252929858317
SL4.0ch02	1200000	1300000	CHG	80.8551813113395	79.8195558297347	82.3937034819061	78.5482592085346	76.0338154410267	77.3681670085676
SL4.0ch02	1200000	1300000	CHH	15.1262128969888	13.9259973138399	17.3243939008176	15.2433927718516	13.3700215667318	13.7299064128729
SL4.0ch02	1300000	1400000	CG	90.6812447434819	89.7931034482759	91.9185462514839	87.5590280758994	85.5094757568299	84.958953666342
SL4.0ch02	1300000	1400000	CHG	74.1347326018975	74.2512293249888	78.0130885293583	71.4405010438413	68.637606937089	68.4889849979727
SL4.0ch02	1300000	1400000	CHH	13.9668686627164	12.4376375459316	16.3318051752254	13.3562050146326	11.8542217846962	12.0571502456685
SL4.0ch02	1400000	1500000	CG	88.6230001367428	88.4497313891021	88.2613510520487	84.0024330900243	80.9957285904348	81.1645488177578
SL4.0ch02	1400000	1500000	CHG	69.8848897535668	69.6303924934203	72.5861232411451	68.2609762079961	62.4697538589904	63.7040618955513
SL4.0ch02	1400000	1500000	CHH	13.0497587114059	12.3217550274223	15.0947010002128	13.1497711047184	11.5734859442802	11.4841147072822
SL4.0ch02	1500000	1600000	CG	88.7196806877495	89.5408856289052	88.7107917645433	86.1628109236389	83.3997685482834	81.96122506322
SL4.0ch02	1500000	1600000	CHG	67.8617546524877	66.8873429084381	67.1192341166231	66.4354909731396	61.0026971283516	60.8853154267538
SL4.0ch02	1500000	1600000	CHH	11.9570067859726	11.0305755395683	13.5875415092179	11.5939858071039	10.1652253763981	10.2161319903676
SL4.0ch02	1600000	1700000	CG	88.6782202422991	88.281186509549	90.6139175663961	85.255017812147	82.8515602551578	82.7140444328959
SL4.0ch02	1600000	1700000	CHG	69.0960096181371	67.566416893733	75.0867781634585	64.8532110091743	62.0717477656405	62.2008590713847
SL4.0ch02	1600000	1700000	CHH	12.9371878713344	11.3481725307589	14.6818500564042	12.0056451526023	10.527284178644	10.4046808823169
SL4.0ch02	1700000	1800000	CG	91.2619138391155	91.6271721958926	91.5426613852907	89.4416655400838	87.689640225401	87.3994357956326
SL4.0ch02	1700000	1800000	CHG	78.0638814951973	77.6971706912633	78.923311325546	75.918534438645	73.4295359766995	73.2751454696592
SL4.0ch02	1700000	1800000	CHH	14.9469265608211	13.7461432067241	16.9473814710518	14.8031470621496	12.6769652324127	13.3129598479693
SL4.0ch02	1800000	1900000	CG	89.3899657924743	89.6777668072884	89.8828541001065	85.8153316765437	83.3524338017975	83.6806350660255
SL4.0ch02	1800000	1900000	CHG	76.4455074875208	75.5910647317789	79.1866262586763	74.9441868452688	71.2194578950298	70.0999444752915
SL4.0ch02	1800000	1900000	CHH	14.5460598076297	12.7585053422798	16.2652086104133	13.707158489684	11.8973833840847	12.0916375590713
SL4.0ch02	1900000	2000000	CG	90.0623776908024	90.0081529124015	89.4599869876383	87.3765730880929	84.945815380598	84.0977898879806
SL4.0ch02	1900000	2000000	CHG	69.9025076899015	68.8798306811946	73.5387403715451	65.6790532152611	64.6552681247918	63.6584884562257
SL4.0ch02	1900000	2000000	CHH	12.8799569091015	11.995430312262	15.7801289948547	12.7411187911911	11.1624425050919	10.765552096515
SL4.0ch02	2000000	2100000	CG	90.0758650465676	89.9339360222531	89.9061869136682	86.4843826019266	83.6636964296539	83.9037232042121
SL4.0ch02	2000000	2100000	CHG	74.6128414825126	75.871743486974	74.6345657781599	72.7050957715938	66.923801672359	68.9031103770988
SL4.0ch02	2000000	2100000	CHH	12.4819436879869	11.854755557207	14.5623792056167	11.8757657308607	10.4709533769651	10.5883025089372
SL4.0ch02	2100000	2200000	CG	90.8092175777063	91.6523087525844	89.8267384687427	87.3061666065633	84.2256447867009	83.9908001115138
